82, 45.5353372000, 45.5186206319, -73.5662139424, -73.5811125097
83, 45.5497967312, 45.5402549000, -73.5739074089, -73.5814583000
84, 45.5290010000, 45.5135370000, -73.6329690000, -73.7056110000
85, 45.5600702000, 45.4946248000, -73.5608724000, -73.6140869000
86, 45.4775930000, 45.4588230000, -73.5850990000, -73.6011230000
87, 45.5327850000, 45.5293390000, -73.5526830000, -73.5563310000
88, 45.5347540000, 45.5198590000, -73.5686970000, -73.6029350000
89, 45.5207350000, 45.5131640000, -73.6245470000, -73.6352370000
90, 45.5303993989, 45.5295392000, -73.6202734000, -73.6222085000
91, 45.5869961000, 45.5658255200, -73.5898738600, -73.6468408200
92, 45.5323040000, 45.5105600000, -73.4853030000, -73.5002920000
93, 45.4539690000, 45.4516430000, -73.5925940000, -73.5986330000
94, 45.5503010000, 45.5396720000, -73.5595550000, -73.5647270000
95, 45.5055203000, 45.4785976916, -73.5527962127, -73.5768708000
96, 45.5581363058, 45.4526805226, -73.5575049464, -73.7515498000
97, 45.5303956500, 45.5270045500, -73.5478168000, -73.5585293100
98, 45.5515610000, 45.4509680000, -73.7313660000, -73.8320990000
99, 45.6030420000, 45.5522420000, -73.6413380000, -73.8059700000
100, 45.5189020000, 45.5075600000, -73.5733840000, -73.5940850000
101, 45.5720520000, 45.5269130000, -73.5509950000, -73.5629540000
102, 45.5984691300, 45.5607271800, -73.5246755100, -73.6415388300
103, 45.5517972700, 45.5174291000, -73.5817896000, -73.6292112600
104, 45.5441590000, 45.5336910000, -73.5656100000, -73.6029110000
105, 45.5348710000, 45.5200040000, -73.5550910000, -73.5701090000
106, 45.5642420000, 45.5334360885, -73.5817615707, -73.5983530279
107, 45.5361320000, 45.5325320000, -73.5737490000, -73.5798890000
108, 45.4578580000, 45.4419690000, -73.6264980000, -73.7181830000
109, 45.5427610000, 45.5106900000, -73.5619860000, -73.6023170000
110, 45.4881083100, 45.4565171900, -73.5397839100, -73.5719286000
111, 45.5515440000, 45.5463590000, -73.5892260000, -73.5937570000
112, 45.4324590000, 45.4253990000, -73.6298590000, -73.6520660000
113, 45.5442000000, 45.5263060000, -73.6026070000, -73.6301300000
114, 45.5447550000, 45.5055990000, -73.5978240000, -73.6167600000
115, 45.6126910392, 45.5230496000, -73.5264133590, -73.5522058675
116, 45.5169318000, 45.4791793000, -73.6137768117, -73.7093358000
117, 45.5422571198, 45.5303126673, -73.6077162000, -73.6621199419
118, 45.5443680000, 45.5343410000, -73.6204160000, -73.6564990000
119, 45.5456573749, 45.4971534115, -73.5494260370, -73.6044134000
120, 45.5661290000, 45.5591960000, -73.6554140000, -73.6589010000
121, 45.5038790000, 45.5002360000, -73.5734580000, -73.5766600000
122, 45.5078080000, 45.4923650000, -73.6192200000, -73.6273680000
123, 45.4957915000, 45.4932561000, -73.6424878000, -73.6456436000
124, 45.5577413000, 45.4433284500, -73.6391541100, -73.7129780400
125, 45.5104543000, 45.5057112600, -73.5531996000, -73.5604014200
126, 45.5138790000, 45.5042870000, -73.5574510000, -73.5653110000
127, 45.5699457002, 45.5451424270, -73.6148241077, -73.6480954190
128, 45.5301170375, 45.5052215000, -73.5695953000, -73.6207837029
129, 45.5209560000, 45.5010650000, -73.5567070000, -73.5719310000
130, 45.5467802000, 45.5367414200, -73.5750395400, -73.6034289000
131, 45.5005620000, 45.4839480000, -73.5571000000, -73.5727670000
132, 45.5215980000, 45.5178870000, -73.5850550000, -73.5872740000
133, 45.5243870000, 45.5164150900, -73.6818045100, -73.6940711000
134, 45.5359257000, 45.5111513300, -73.6030911000, -73.6151619100
135, 45.5660806100, 45.5014758800, -73.5663513500, -73.6052655600
136, 45.5015419000, 45.4984946000, -73.5654940000, -73.5706821800
137, 45.5769676000, 45.5024860000, -73.5438498538, -73.5717849000
138, 45.5093190000, 45.4892770000, -73.6242860000, -73.6741250000
139, 45.6059240000, 45.6027440000, -73.5589350000, -73.5665810000
140, 45.4766610000, 45.4525450000, -73.6221260000, -73.6574970000
141, 45.5225940000, 45.5079580000, -73.6734300000, -73.7158120000
142, 45.6358928700, 45.5813474800, -73.4923402300, -73.5428860500
143, 45.5139806000, 45.4333622000, -73.5647777000, -73.6774730800
144, 45.6037680000, 45.5032060000, -73.5079670000, -73.5686780000
145, 45.6011631000, 45.5594533000, -73.7979296000, -73.8317794300
146, 45.2848520000, 45.2312980000, -72.8687140000, -72.9941860000
147, 45.5439530000, 45.5010890000, -73.4533900000, -73.5838180000
148, 45.5007840000, 45.4788590000, -73.3901640000, -73.4528330000
149, 45.5392860000, 45.5361640000, -73.6121990000, -73.6217730000
150, 45.4738890000, 45.4700390000, -73.5348060000, -73.5399630000
151, 45.5487570000, 45.5232900000, -73.5517130000, -73.5910890000
152, 45.5406462000, 45.5331326000, -73.6253085000, -73.6542755000
153, 45.5711159000, 45.5608564900, -73.5905424600, -73.6034237000
154, 45.5366070667, 45.4916242000, -73.6462685022, -73.6648544000
155, 45.5134740000, 45.4750860000, -73.4663780000, -73.5002300000
156, 45.5042697000, 45.4514483000, -73.5715083000, -73.5826040000
157, 45.5344480000, 45.5288130000, -73.5828330000, -73.5880080000
158, 45.5421090000, 45.5368280000, -73.5965710000, -73.6072160000
159, 45.4877510000, 45.4500100000, -73.5346360000, -73.5826110000
160, 45.6030270000, 45.5682120000, -73.6538340000, -73.7560480000
161, 45.5327370000, 45.5252950000, -73.4930260000, -73.5237360000
162, 45.6039400000, 45.6003570000, -73.6214700000, -73.6252870000
163, 45.5323362000, 45.5193124000, -73.5556552500, -73.5624208000
164, 45.5185210000, 45.5043620000, -73.5724480000, -73.5769260000
165, 45.5818710000, 45.5603126900, -73.5399136500, -73.5491745500
166, 45.5239290000, 45.5200850000, -73.5766060000, -73.5845590000
167, 45.5477800000, 45.5188990000, -73.5339720000, -73.5553500000
168, 45.5377137000, 45.5229109000, -73.5987527000, -73.6200932663
169, 45.5325690000, 45.4971580000, -73.5501380000, -73.5729530000
170, 45.5299420000, 45.5076720000, -73.5713790000, -73.6315160000
171, 45.4996160000, 45.4908140000, -73.5516790000, -73.5635470000
172, 45.5875860000, 45.5798930000, -73.5428690000, -73.5584230000
173, 45.4839800000, 45.4775530000, -73.4012920000, -73.4181140000
174, 45.5212520000, 45.4989610000, -73.6030480000, -73.6215210000
175, 45.5304240000, 45.5268810000, -73.5736400000, -73.5771410000
176, 45.5514781000, 45.5272979700, -73.5581504100, -73.5818818000
177, 45.5290000000, 45.5140990000, -73.6350840000, -73.7237150000
178, 45.4651038800, 45.4323775000, -73.8134350700, -73.8378975300
179, 45.5608190000, 45.5227460000, -73.5548280000, -73.6392050000
180, 45.5485190000, 45.5345100000, -73.5777960000, -73.5999470000
181, 45.5649725400, 45.5476748000, -73.5496247100, -73.5831849100
182, 45.5319300000, 45.5058120000, -73.5583620000, -73.5754660000
183, 45.5442420000, 45.5158620000, -73.5825320000, -73.6053640000
184, 45.5634800000, 45.5589910000, -73.7179810000, -73.7210920000
185, 45.5148110000, 45.4957970000, -73.4632600000, -73.4938890000
186, 45.5211930000, 45.5095500000, -73.5737910000, -73.5957970000
187, 45.5524520000, 45.5129170000, -73.5598160000, -73.6585590000
188, 45.5109760000, 45.4487080000, -73.5511820000, -73.5854280000
189, 45.5236180000, 45.5079430000, -73.5704020000, -73.6053840000
190, 45.5228830000, 45.5145710000, -73.6805880000, -73.6918850000
191, 45.5162754000, 45.5066078000, -73.5713116700, -73.5831569900
192, 45.5209580000, 45.5082960000, -73.5711020000, -73.5993550000
193, 45.5881861000, 45.5816953000, -73.5294075000, -73.5392465000
194, 45.5445190000, 45.5042250000, -73.5578650000, -73.5741710000
195, 45.5298124500, 45.5080628000, -73.5628278000, -73.6288531200
196, 45.5291660000, 45.4972870000, -73.5579940000, -73.6280310000
197, 45.5365370000, 45.5246510000, -73.6287930000, -73.7201030000
198, 45.5551530000, 45.4993610000, -73.6021780000, -73.6225260000
199, 45.5416472000, 45.5378240000, -73.5422039000, -73.5440541100
200, 45.5242570000, 45.4820080000, -73.5059890000, -73.5911490000
201, 45.4775360000, 45.4567490000, -73.5696850000, -73.5720290000
202, 45.5336840000, 45.5298100000, -73.5739110000, -73.5774020000
203, 45.5384920000, 45.5033370000, -73.6009240000, -73.6187690000
204, 45.5098082000, 45.5032776000, -73.5519261600, -73.5569997000
205, 45.5430781793, 45.4563759419, -73.4681706609, -73.5629342286
206, 45.5017740000, 45.4970150000, -73.5548490000, -73.5615930000
207, 45.5368310000, 45.5252100000, -73.6011900000, -73.6077380000
208, 45.5402366000, 45.5047471000, -73.5597515000, -73.6304985000
209, 45.5201990000, 45.5112250000, -73.5750070000, -73.5867120000
210, 45.5448405000, 45.4931231000, -73.5598768000, -73.6285196000
211, 45.4830786400, 45.4675804400, -73.6295675300, -73.6449355400
212, 45.5459178798, 45.5366676534, -73.6388255842, -73.6533350777
213, 45.5656790000, 45.5568070000, -73.6268450000, -73.6556630000
214, 45.7435552000, 45.5452919000, -73.5975298000, -73.6947966000
215, 45.5318918000, 45.5237810000, -73.5897676000, -73.6198298100
216, 45.4633069000, 45.4625579000, -73.5636900000, -73.5674661000
217, 45.4909660200, 45.4652062000, -73.5374170000, -73.6330708900
218, 45.5193885000, 45.5040746100, -73.5868399000, -73.6252256000
219, 45.5269290000, 45.5079090000, -73.5851470000, -73.6160700000
220, 45.5361650000, 45.5306580000, -73.6077450000, -73.6141180000
221, 45.5249120000, 45.5087050000, -73.5063340000, -73.5211650000
222, 45.5562280000, 45.5370500000, -73.5852500000, -73.6022300000
223, 45.4632707657, 45.4572555000, -73.5842868000, -73.5856820000
224, 45.5407261914, 45.4774621453, -73.4602521540, -73.5857164546
225, 45.5154416000, 45.5084153000, -73.6803411000, -73.6982574000
226, 45.5270470000, 45.5226860000, -73.5520280000, -73.5619860000
227, 45.6189526000, 45.5708291500, -73.5286625500, -73.6324324400
228, 45.5521370000, 45.5410640000, -73.6134800000, -73.6229260000
229, 45.6448420000, 45.5385760000, -73.5079920000, -73.5397730000
230, 45.5381830000, 45.4982800000, -73.5401340000, -73.5708690000
231, 45.5373513000, 45.5312227000, -73.5620851000, -73.5750414000
232, 45.5115355000, 45.4608566919, -73.5630217000, -73.6344778072
233, 45.4909620000, 45.4467790000, -73.7502720000, -73.7956250000
234, 45.5540560000, 45.5413780000, -73.5565670000, -73.5724040000
235, 45.6597828400, 45.5478131800, -73.5127560800, -73.5644988200
236, 45.5508870000, 45.5178680000, -73.5677760000, -73.5931860000
237, 45.5447213400, 45.5248359000, -73.6277213500, -73.6380757700
238, 45.5011223000, 45.4678053112, -73.5378228882, -73.5648688000
239, 45.5402930000, 45.5298030000, -73.5480110000, -73.5557060000
240, 45.5525639000, 45.5022777000, -73.5636503000, -73.5871845000
241, 45.5226440000, 45.5142210000, -73.6802170000, -73.6917340000
242, 45.5550449000, 45.5374530000, -73.5858356000, -73.6020368000
243, 45.4741700000, 45.4553550000, -73.6089990000, -73.6420800000
244, 45.5380560000, 45.5274620000, -73.5990900000, -73.6052070000
245, 45.5135350000, 45.4932190000, -73.5511790000, -73.5827280000
246, 45.5665400019, 45.5318805389, -73.5456881393, -73.6177751049
247, 45.5275550000, 45.5194480000, -73.5975430000, -73.6093890000
248, 45.6337780000, 45.4965520000, -73.4934770000, -73.5724160000
249, 45.6675580000, 45.6342920000, -73.4927420000, -73.5479210000
250, 45.4872084735, 45.4792321287, -73.5498396000, -73.5588730406
251, 45.5304330000, 45.5035750000, -73.4588320000, -73.5756420000
252, 45.5032310000, 45.4972110000, -73.4414800000, -73.4582970000
253, 45.5297730000, 45.5215240000, -73.5642410000, -73.5783660000
254, 45.5614566667, 45.5555933333, -73.5427916667, -73.5510183333
255, 45.5856720000, 45.5840440000, -73.5326700000, -73.5372210000
256, 45.5012982000, 45.4520467000, -73.5605512000, -73.5681414000
257, 45.5333720000, 45.4865800000, -73.4312830000, -73.5499230000
258, 45.7409089500, 45.6180786000, -73.4858072600, -73.5962295000
259, 45.5289343800, 45.5189221800, -73.5473430100, -73.5561510400
260, 45.4985426000, 45.4848642000, -73.5557095000, -73.5620077000
261, 45.5168380000, 45.5057740000, -73.5704630000, -73.5892970000
262, 45.5586400000, 45.5315020000, -73.5580940000, -73.5837450000
263, 45.5161772900, 45.5084088700, -73.5689546600, -73.6069439900
264, 45.5547372500, 45.4924719600, -73.5614620000, -73.5827256900
265, 45.6910244000, 45.5269998500, -73.6285090000, -73.7829027100
266, 45.5009861228, 45.4649623395, -73.5535714723, -73.6398484100
267, 45.5408130000, 45.5329700000, -73.5725480000, -73.5926980000
268, 45.4767380000, 45.4719350000, -73.4164650000, -73.4345260000
269, 45.5458240000, 45.5222840000, -73.5540420000, -73.5869370000
270, 45.4998300000, 45.4860020000, -73.5607340000, -73.5669010000
271, 45.5244650000, 45.5090100000, -73.5126540000, -73.5571770000
272, 45.5484900000, 45.5109405000, -73.5534861000, -73.5650766667
273, 45.5224460000, 45.5157120000, -73.5526170000, -73.5587730000
274, 45.5313010000, 45.5185940000, -73.4821530000, -73.5194740000
275, 45.5270031000, 45.4825738000, -73.5751317800, -73.5945389000
276, 45.5135940000, 45.5080090000, -73.5705330000, -73.5826070000
277, 45.5289850000, 45.5262170000, -73.5758620000, -73.5791110000
278, 45.5272270000, 45.5247880000, -73.5935420000, -73.6043160000
279, 45.5270950000, 45.5210450000, -73.5892990000, -73.6014010000
280, 45.4095250000, 45.3498930000, -73.6587600000, -73.7648840000
281, 45.4473390000, 45.4101220000, -73.6100550000, -73.6585200000
282, 45.4311164000, 45.4216229400, -73.6166699800, -73.6371205000
283, 45.4764410000, 45.4672450000, -73.5865890000, -73.5938310000
284, 45.5139570000, 45.4241690000, -73.6417000000, -73.8658770000
285, 45.5555020000, 45.5311630000, -73.5783610000, -73.5978900000
286, 45.5281590000, 45.5257690000, -73.5947050000, -73.6018100000
287, 45.6704740000, 45.4926050000, -73.4205990000, -73.5247830000
288, 45.4949100000, 45.4872100000, -73.5201530000, -73.5456730000
289, 45.5588790000, 45.5509550000, -73.6120700000, -73.6210590000
290, 45.4944510000, 45.4833610000, -73.5614170000, -73.5801720000
291, 45.5331503700, 45.5212259000, -73.6059530900, -73.6429786900
292, 45.5128451285, 45.5067021000, -73.5668755644, -73.5760499000
293, 45.5175360000, 45.5008150000, -73.5638110000, -73.5744260000
294, 45.5347212400, 45.5290724000, -73.5844959200, -73.6111453000
295, 45.5172500000, 45.5034540000, -73.5733610000, -73.5906640000
296, 45.5466410000, 45.5152430000, -73.5611710000, -73.5731070000
297, 45.4956153000, 45.4822997000, -73.5795693000, -73.6281202000
298, 45.6414526749, 45.5981971000, -73.5004700907, -73.5340978000
299, 45.5648131000, 45.5521581200, -73.5517511900, -73.5832761500
300, 45.5090066667, 45.4971916667, -73.6782133000, -73.7047433333
301, 45.5660320000, 45.5307460000, -73.6711230000, -73.7192230000
302, 45.5341440000, 45.5254810000, -73.5662210000, -73.5954800000
303, 45.4649213700, 45.4493518800, -73.6324220900, -73.6479107000
304, 45.5089799000, 45.5007832302, -73.6192514446, -73.6284880000
305, 45.5514000000, 45.5153670000, -73.5448560000, -73.5642770000
306, 45.5023940000, 45.4866210000, -73.6532080000, -73.7017460000
307, 45.6162360000, 45.6016410000, -73.5344520000, -73.5588000000
308, 45.5453470000, 45.4910120000, -73.5784730000, -73.6181340000
309, 45.5945190000, 45.5364310000, -73.4422820000, -73.5388600000
310, 45.5303350000, 45.5208140000, -73.5729030000, -73.5920530000
311, 45.4846700000, 45.4706310000, -73.6265910000, -73.6436570000
312, 45.4767830000, 45.4023360000, -73.5853440000, -73.6594490000
313, 45.5297360000, 45.5147190000, -73.6734090000, -73.6844980000
314, 45.5395140000, 45.5032540000, -73.5674680000, -73.6180270000
315, 45.5453664574, 45.5261665698, -73.5550831641, -73.5954880229
316, 45.5123742043, 45.4929098983, -73.6227080294, -73.6400176713
317, 45.5508502000, 45.5030506200, -73.5513522600, -73.6392447000
318, 45.4945140000, 45.4635750000, -73.4646340000, -73.5395230000
319, 45.5332700000, 45.5095170000, -73.5868330000, -73.6153650000
320, 45.5355180000, 45.4880290000, -73.5497800000, -73.6070520000
321, 45.4879170000, 45.4712040000, -73.5631740000, -73.5912890000
322, 45.5091400000, 45.4897160000, -73.5723440000, -73.6255320000
323, 45.5120360000, 45.4666360000, -73.5526070000, -73.5743100000
324, 45.5397830000, 45.5028340000, -73.5655000000, -73.6048310000
325, 45.5354980000, 45.5253020000, -73.5945250000, -73.6041910000
326, 45.4955210600, 45.4790616000, -73.8106758900, -73.8419400000
327, 45.5255070000, 45.5127580000, -73.6867970000, -73.7096440000
328, 45.5456160000, 45.5049370000, -73.5522390000, -73.5707850000
329, 45.5541029300, 45.5373141700, -73.6181361800, -73.6590412200
330, 45.5582380000, 45.4358480000, -73.5278810000, -73.6929710000
331, 45.4857889563, 45.4735033493, -73.6368458625, -73.6451952439
332, 45.5321023100, 45.4729340300, -73.5836671200, -73.6113678700
333, 45.5090345200, 45.4965436400, -73.5540594700, -73.5774084100
334, 45.5228685000, 45.5159401000, -73.6016838000, -73.6198807000
335, 45.6555968000, 45.6093314000, -73.5698171000, -73.6136734000
336, 45.5303740000, 45.5205930000, -73.5551540000, -73.5616910000
337, 45.4653280000, 45.4626470000, -73.5669910000, -73.5796160000
338, 45.4562828200, 45.4538746300, -73.5822582700, -73.5874091000
339, 45.5014302000, 45.4316333420, -73.5670516539, -73.5945484177
340, 45.4742394869, 45.4638512000, -73.6044915000, -73.6290614000
341, 45.5197370000, 45.5178800000, -73.5726670000, -73.5784300000
342, 45.5502810000, 45.5371720000, -73.4768350000, -73.5121140000
343, 45.5377970000, 45.5275220000, -73.5654260000, -73.5831620000
344, 45.5543318000, 45.5244436600, -73.5684117000, -73.5971500000
345, 45.4657423600, 45.4647019000, -73.8207896000, -73.8224807300
346, 45.5299850000, 45.5233190000, -73.5970660000, -73.6104780000
347, 45.4963270000, 45.4934570000, -73.5682240000, -73.5728820000
348, 45.5383842200, 45.5347276300, -73.6144920500, -73.6203470000
349, 45.6444400000, 45.6119360000, -73.5137930000, -73.5294050000
350, 45.5438650000, 45.5022780000, -73.5454690000, -73.5714670000
351, 45.5865820000, 45.5193630000, -73.5421590000, -73.6141070000
352, 45.5311520000, 45.5235940000, -73.4940920000, -73.5201740000
353, 45.5536100000, 45.5473140000, -73.5877130000, -73.5929000000
354, 45.4987600000, 45.4731200000, -73.6420120000, -73.6593710000
355, 45.5269240000, 45.5149580000, -73.5567130000, -73.5955610000
356, 45.6048330000, 45.5330950000, -73.5444330000, -73.6536310000
357, 45.5508530000, 45.5396160000, -73.5699830000, -73.5935140000
358, 45.9758258568, 45.6920938338, -73.9179926976, -74.1762329755
359, 45.4765680000, 45.4530540000, -73.5759050000, -73.5953930000
360, 45.5504426800, 45.5480688000, -73.5492997600, -73.5507151000
361, 45.5442881477, 45.4970067000, -73.5496315163, -73.6024995054
362, 45.4720105500, 45.4627656100, -73.7986656200, -73.8291068000
363, 45.5359440000, 45.5253990000, -73.5990310000, -73.6191450000
364, 45.6128320000, 45.5136820000, -73.5079920000, -73.5574250000
365, 45.5132130000, 45.4979430000, -73.5578550000, -73.5711860000
366, 45.5218460000, 45.5049650000, -73.5584100000, -73.5695400000
367, 45.5575390000, 45.5309260000, -73.5767930000, -73.6043420000
368, 45.5058858400, 45.4943153000, -73.5640606800, -73.5758465700
369, 45.5254568300, 45.5142968200, -73.6855238900, -73.7095414200
370, 45.4974160000, 45.4930920000, -73.5588310000, -73.5629350000
371, 45.5121300000, 45.4835270000, -73.6197860000, -73.6792970000
372, 45.6719050000, 45.6577730000, -73.5298190000, -73.5609500000
373, 45.5280290000, 45.5055050000, -73.4639690000, -73.5618840000
374, 45.4952150000, 45.4900424750, -73.5667562946, -73.5828253000
375, 45.5444060000, 45.5403040000, -73.5732300000, -73.5833890000
376, 45.5183890000, 45.5091880000, -73.3318800000, -73.3445040000
377, 45.5265670000, 45.5219420000, -73.5511900000, -73.5549380000
378, 45.4968930000, 45.4925680000, -73.5963070000, -73.6288830000
379, 45.6045103641, 45.5153006000, -73.5194977000, -73.6436022000
380, 45.5259572000, 45.5075337000, -73.5209345000, -73.5751163000
381, 45.5421370000, 45.4983260000, -73.5549600000, -73.6076090000
382, 45.5511279743, 45.5047653078, -73.6197234421, -73.7146033000
383, 45.5212694300, 45.4970567000, -73.4552193400, -73.5198480700
384, 45.5233754400, 45.4955297700, -73.5835496700, -73.6237839000
385, 45.5180776000, 45.4844565374, -73.6134954000, -73.7425458055
386, 45.5510212000, 45.5153745900, -73.5384127000, -73.5610481700
387, 45.5322590000, 45.5253060000, -73.5752770000, -73.5810320000
388, 45.4857721000, 45.4734140000, -73.6023029200, -73.6126861400
389, 45.4831486000, 45.4541396369, -73.5560504000, -73.6226628231
390, 45.7806030000, 45.7697890000, -73.9810370000, -74.0138260000
391, 45.5394342000, 45.5234365700, -73.5091858000, -73.5227311800
392, 45.5059832000, 45.4966978000, -73.6166936000, -73.6242165472
393, 45.6531974231, 45.5529125167, -73.5409555012, -74.1002552439
394, 45.5950687000, 45.5896768627, -73.5112047000, -73.5305523000
395, 45.5471405000, 45.5071311000, -73.5485322000, -73.5682607000
396, 45.5188307000, 45.4583162400, -73.5542801700, -73.6382877900
397, 45.6513901000, 45.6047614000, -73.5024434000, -73.5302967500
398, 45.5044503000, 45.4962117600, -73.5559342700, -73.5714894000
399, 45.5355710000, 45.5129680000, -73.5599020000, -73.6057470000
400, 45.5149925000, 45.5104434000, -73.5519938000, -73.5579131000
401, 45.5566320000, 45.5404660000, -73.6090090000, -73.6213580000
402, 45.5211900000, 45.5185880000, -73.5625530000, -73.5712130000
403, 45.5289790000, 45.5141720000, -73.6351650000, -73.7236590000
404, 45.6350591286, 45.5968431000, -73.5158485330, -73.5368804230
405, 45.5299300000, 45.4791280000, -73.5617760000, -73.6224310000
406, 45.5463720000, 45.5279010000, -73.6286160000, -73.7077330000
407, 45.5429070000, 45.5017910000, -73.5496710000, -73.5890120000
408, 45.6109175700, 45.6034835000, -73.5373654000, -73.5625216900
409, 45.6062695000, 45.5592381372, -73.5154687000, -73.5422050938
410, 45.4563930000, 45.4417240000, -73.4343550000, -73.4475830000
